,nodeid,longitude,latitude,elevation
2282,2282,-121.001518,37.803097,38
2283,2283,-121.155327,37.799301,19
2284,2284,-121.192383,37.799084,11
2285,2285,-121.199219,37.799042,12
2286,2286,-121.213402,37.824707,10
2287,2287,-121.216393,37.837833,11
2288,2288,-121.216797,37.859238,10
2289,2289,-121.216316,37.880096,8
2290,2290,-121.219017,37.901432,6
2291,2291,-121.225517,37.923321,11
2292,2292,-121.210968,37.798973,12
2293,2293,-121.222839,37.799313,8
2294,2294,-122.041634,37.886898,79
2295,2295,-122.026016,37.870987,121
2296,2296,-122.014839,37.852535,104
2297,2297,-122.003731,37.834999,160
2298,2298,-121.998833,37.818722,116
2299,2299,-121.995644,37.808788,125
2300,2300,-121.994858,37.796429,224
2301,2301,-122.452103,37.794964,32
2302,2302,-122.445938,37.795692,62
2303,2303,-122.459587,37.794075,70
2304,2304,-122.46389,37.793568,120
2305,2305,-122.3853,37.791428,0
2306,2306,-122.386093,37.790779,0
2307,2307,-122.463081,37.786213,59
2308,2308,-121.265739,37.798553,-3
2309,2309,-121.276199,37.794548,7
2310,2310,-121.307571,37.785919,2
2311,2311,-121.299042,37.79668,7
2312,2312,-121.286118,37.831837,5
2313,2313,-121.281937,37.8559,3
2314,2314,-121.27877,37.869221,6
2315,2315,-121.280067,37.87989,0
2316,2316,-122.462936,37.784981,55
2317,2317,-122.494858,37.784721,82
2318,2318,-122.485909,37.785698,46
2319,2319,-120.985992,37.798286,37
2320,2320,-120.911247,37.797058,48
2321,2321,-120.895599,37.795452,50
2322,2322,-120.86882,37.790268,58
2323,2323,-120.861382,37.785439,58
2324,2324,-120.853394,37.774891,48
2325,2325,-120.853416,37.77417,48
2326,2326,-120.853012,37.773575,48
2327,2327,-121.324631,37.77216,5
2328,2328,-121.320686,37.774525,0
2329,2329,-120.84034,37.772064,51
2330,2330,-120.82238,37.777615,51
2331,2331,-120.776367,37.780067,68
2332,2332,-120.730904,37.787991,54
2333,2333,-120.725517,37.789974,57
2334,2334,-120.711807,37.805489,78
2335,2335,-120.703194,37.806183,90
2336,2336,-120.697693,37.805649,85
2337,2337,-120.689743,37.808163,55
2338,2338,-120.67926,37.806156,64
2339,2339,-120.67186,37.808193,92
2340,2340,-120.840889,37.771515,51
2341,2341,-122.46283,37.768906,87
2342,2342,-122.462669,37.769596,87
2343,2343,-122.463074,37.780148,59
2344,2344,-121.330093,37.772381,2
2345,2345,-121.426163,37.765831,3
2346,2346,-120.847229,37.765209,49
2347,2347,-121.426033,37.763786,6
2348,2348,-122.464043,37.763763,91
2349,2349,-122.400047,37.76292,14
2350,2350,-122.399391,37.771461,3
2351,2351,-122.395721,37.778801,9
2352,2352,-122.443108,37.796028,40
2353,2353,-122.422157,37.795185,58
2354,2354,-122.412582,37.79184,105
2355,2355,-122.411339,37.781567,18
2356,2356,-122.412689,37.771145,9
2357,2357,-122.411339,37.765938,17
2358,2358,-122.258743,37.820938,22
2359,2359,-122.238091,37.807407,35
2360,2360,-122.223793,37.796734,58
2361,2361,-122.217293,37.792046,43
2362,2362,-122.20417,37.791183,51
2363,2363,-122.190559,37.791264,68
2364,2364,-122.168877,37.778931,75
2365,2365,-122.159103,37.770061,127
2366,2366,-122.1539,37.763687,121
2367,2367,-122.153862,37.762817,121
2368,2368,-121.347,37.757774,5
2369,2369,-120.839447,37.756157,59
2370,2370,-122.257729,37.800316,-2
2371,2371,-122.241379,37.792519,15
2372,2372,-122.224007,37.783161,21
2373,2373,-122.215233,37.778835,14
2374,2374,-122.20874,37.758293,3
2375,2375,-122.207153,37.75523,4
2376,2376,-121.351898,37.754692,4
2377,2377,-119.794052,37.753613,1908
2378,2378,-119.799919,37.756706,1923
2379,2379,-119.801773,37.760105,1891
2380,2380,-119.800743,37.763565,1968
2381,2381,-119.791428,37.761002,2032
2382,2382,-119.783386,37.762081,2106
2383,2383,-119.770081,37.760284,2122
2384,2384,-119.772911,37.767334,2162
2385,2385,-119.769562,37.770611,2164
2386,2386,-119.760712,37.77285,2141
2387,2387,-119.749039,37.77721,2096
2388,2388,-119.742706,37.786274,2047
2389,2389,-119.720772,37.793583,2186
2390,2390,-119.714577,37.806999,2250
2391,2391,-119.710007,37.825657,2351
2392,2392,-119.702019,37.828106,2288
2393,2393,-119.697662,37.835983,2409
2394,2394,-119.663383,37.854752,2371
2395,2395,-119.652687,37.854038,2433
2396,2396,-119.643631,37.859482,2529
2397,2397,-119.640739,37.859306,2522
2398,2398,-119.626427,37.853844,2528
2399,2399,-119.608467,37.851662,2535
2400,2400,-119.59745,37.849575,2430
2401,2401,-119.592049,37.843025,2451
2402,2402,-119.587334,37.848618,2404
2403,2403,-119.581398,37.852852,2388
2404,2404,-119.572144,37.851646,2309
2405,2405,-119.571426,37.84753,2342
2406,2406,-119.581902,37.831982,2304
2407,2407,-119.583191,37.827145,2396
2408,2408,-119.578667,37.820808,2501
2409,2409,-119.578407,37.81279,2535
2410,2410,-119.572662,37.813358,2515
2411,2411,-119.556877,37.806538,2502
2412,2412,-119.546532,37.807182,2496
2413,2413,-119.52829,37.814163,2513
2414,2414,-119.51516,37.818295,2543
2415,2415,-119.507187,37.812248,2595
2416,2416,-122.153526,37.755482,47
2417,2417,-122.153351,37.751598,64
2418,2418,-119.988823,37.824722,1042
2419,2419,-119.982422,37.831051,1070
2420,2420,-119.961487,37.826691,1233
2421,2421,-119.941483,37.823452,1426
2422,2422,-119.926514,37.824226,1287
2423,2423,-119.915329,37.82584,1171
2424,2424,-119.900352,37.818363,1258
2425,2425,-119.890648,37.821087,1328
2426,2426,-119.881706,37.821278,1425
2427,2427,-119.875229,37.817284,1405
2428,2428,-119.873543,37.810211,1485
2429,2429,-119.876541,37.805336,1505
2430,2430,-119.873428,37.798752,1506
2431,2431,-119.877823,37.792702,1619
2432,2432,-119.876534,37.788601,1604
2433,2433,-119.864563,37.784264,1602
2434,2434,-119.856033,37.771374,1666
2435,2435,-119.842377,37.76799,1890
2436,2436,-119.83107,37.76593,1903
2437,2437,-119.823921,37.759193,1953
2438,2438,-119.81955,37.757679,1944
2439,2439,-119.813499,37.757805,1991
2440,2440,-119.80378,37.751583,1923
2441,2441,-119.80088,37.750954,1901
2442,2442,-121.358871,37.750336,5
2443,2443,-121.481506,37.744461,13
2444,2444,-121.477951,37.751614,7
2445,2445,-121.471222,37.755497,5
2446,2446,-121.453339,37.763466,1
2447,2447,-121.451591,37.764217,1
2448,2448,-121.494713,37.756794,12
2449,2449,-121.578949,37.808262,9
2450,2450,-121.601173,37.823544,3
2451,2451,-121.608429,37.829258,4
2452,2452,-121.611427,37.841309,2
2453,2453,-121.613113,37.845379,4
2454,2454,-121.638268,37.870956,6
2455,2455,-121.566254,37.747456,94
2456,2456,-121.552223,37.749317,44
2457,2457,-121.5289,37.744614,38
2458,2458,-121.411758,37.743546,14
2459,2459,-121.425461,37.743443,16
2460,2460,-121.457977,37.743137,12
2461,2461,-121.442337,37.743053,10
2462,2462,-121.439537,37.743038,16
2463,2463,-121.368912,37.74427,8
2464,2464,-121.380348,37.742516,9
2465,2465,-122.198219,37.737976,3
2466,2466,-122.191277,37.729656,-1
2467,2467,-122.402611,37.749901,3
2468,2468,-122.400658,37.735077,35
2469,2469,-122.40139,37.727768,13
2470,2470,-119.7883,37.753727,1915
2471,2471,-119.781342,37.752495,1913
2472,2472,-119.769203,37.742878,1910
2473,2473,-119.760887,37.74419,1821
2474,2474,-119.757477,37.745407,1776
2475,2475,-119.754593,37.745003,1807
2476,2476,-119.755463,37.736732,1811
2477,2477,-119.753906,37.733326,1725
2478,2478,-119.73526,37.718334,1601
2479,2479,-119.727257,37.720325,1578
2480,2480,-119.721474,37.719292,1466
2481,2481,-121.989319,37.786404,242
2482,2482,-121.978783,37.769871,157
2483,2483,-121.96756,37.756336,149
2484,2484,-121.948959,37.729393,159
2485,2485,-121.944733,37.716778,144
2486,2486,-120.199318,37.714725,555
2487,2487,-120.200897,37.725464,623
2488,2488,-120.206032,37.731537,675
2489,2489,-120.219337,37.740162,572
2490,2490,-120.238037,37.746826,709
2491,2491,-120.240997,37.748821,687
2492,2492,-120.244888,37.759731,689
2493,2493,-120.253227,37.766415,705
2494,2494,-120.257668,37.776394,653
2495,2495,-120.273277,37.784962,375
2496,2496,-120.283157,37.801231,415
2497,2497,-120.301376,37.809502,281
2498,2498,-120.310944,37.817749,294
2499,2499,-121.943123,37.714668,129
2500,2500,-122.15329,37.750393,64
2501,2501,-122.150383,37.737232,17
2502,2502,-122.141258,37.72258,20
2503,2503,-122.131317,37.718311,27
2504,2504,-122.120506,37.711868,47
2505,2505,-122.401573,37.726059,14
2506,2506,-122.4002,37.710648,8
2507,2507,-121.940071,37.710636,123
2508,2508,-121.613457,37.741451,150
2509,2509,-121.63015,37.73605,198
2510,2510,-121.660553,37.723503,334
2511,2511,-121.666237,37.722385,368
2512,2512,-121.684837,37.724934,218
2513,2513,-121.696053,37.724533,219
2514,2514,-121.708153,37.719517,171
2515,2515,-121.714577,37.716072,165
2516,2516,-121.725571,37.712006,163
2517,2517,-121.735283,37.7075,158
2518,2518,-121.937363,37.707062,109
2519,2519,-121.940918,37.707058,116
2520,2520,-122.112282,37.70697,66
2521,2521,-121.771812,37.706287,168
2522,2522,-121.767632,37.707047,164
2523,2523,-121.743813,37.708595,156
2524,2524,-121.969276,37.817257,135
2525,2525,-121.957413,37.811974,143
2526,2526,-121.941269,37.802944,168
2527,2527,-121.920486,37.798218,192
2528,2528,-121.907417,37.796871,217
2529,2529,-121.897552,37.800453,227
2530,2530,-121.884003,37.800503,228
2531,2531,-121.87326,37.799522,218
2532,2532,-121.868187,37.79673,215
2533,2533,-121.864906,37.790428,205
2534,2534,-121.864807,37.77919,202
2535,2535,-121.858643,37.777355,190
2536,2536,-121.838188,37.782467,250
2537,2537,-121.833214,37.781277,303
2538,2538,-121.815773,37.769527,255
2539,2539,-121.800262,37.770554,250
2540,2540,-121.7957,37.76659,231
2541,2541,-121.790657,37.759434,221
2542,2542,-121.774727,37.75359,194
2543,2543,-121.770851,37.751205,184
2544,2544,-121.770866,37.722759,157
2545,2545,-122.407089,37.723209,32
2546,2546,-122.414452,37.721397,59
2547,2547,-122.421913,37.723721,127
2548,2548,-122.430939,37.724346,76
2549,2549,-122.43792,37.718418,66
2550,2550,-122.443314,37.710976,95
2551,2551,-122.450691,37.704605,119
2552,2552,-121.928421,37.707069,101
2553,2553,-121.912712,37.704674,99
2554,2554,-121.900726,37.704292,100
2555,2555,-121.894981,37.704109,100
2556,2556,-121.881126,37.703716,108
2557,2557,-121.87883,37.703651,106
2558,2558,-121.871933,37.703369,101
2559,2559,-121.869698,37.703297,103
2560,2560,-121.811043,37.705231,134
2561,2561,-121.794434,37.702168,133
2562,2562,-122.451881,37.703579,162
2563,2563,-122.45768,37.700283,203
2564,2564,-122.458549,37.700184,161
2565,2565,-122.462837,37.715576,107
2566,2566,-122.46637,37.731689,117
2567,2567,-122.467407,37.745876,209
2568,2568,-122.465767,37.756317,131
2569,2569,-122.464699,37.699722,90
2570,2570,-122.472023,37.699177,63
2571,2571,-122.484756,37.699116,31
2572,2572,-122.492798,37.698196,66
2573,2573,-122.494102,37.698048,65
2574,2574,-121.936546,37.705189,111
2575,2575,-121.936562,37.697567,114
2576,2576,-121.966476,37.698288,232
2577,2577,-121.976517,37.697449,238
2578,2578,-121.985558,37.699165,204
2579,2579,-122.002663,37.705399,198
2580,2580,-122.020538,37.705631,135
2581,2581,-122.028427,37.702805,173
2582,2582,-122.04129,37.70116,126
2583,2583,-122.051971,37.697552,104
2584,2584,-122.493202,37.697182,67
2585,2585,-122.10186,37.695705,59
2586,2586,-122.108414,37.704659,74
2587,2587,-121.754356,37.692852,180
2588,2588,-121.771683,37.692673,147
2589,2589,-121.755524,37.691952,180
2590,2590,-121.771599,37.691666,145
2591,2591,-121.346008,37.688244,18
2592,2592,-121.350098,37.691803,20
2593,2593,-121.358833,37.701939,23
2594,2594,-122.483017,37.687366,117
2595,2595,-122.468613,37.687027,49
2596,2596,-122.483177,37.68626,117
2597,2597,-122.467049,37.684021,48
2598,2598,-121.770699,37.680069,149
2599,2599,-120.99279,37.679745,30
2600,2600,-120.993874,37.684071,28
2601,2601,-120.993553,37.712292,30
2602,2602,-120.994728,37.75927,26
2603,2603,-120.992828,37.679108,30
2604,2604,-121.789017,37.677868,142
2605,2605,-121.031013,37.677402,26
2606,2606,-121.065918,37.702301,26
2607,2607,-121.075523,37.710033,22
2608,2608,-121.097488,37.728394,21
2609,2609,-121.102013,37.730446,26
2610,2610,-121.118553,37.742859,22
2611,2611,-121.131897,37.752872,20
2612,2612,-121.133698,37.754566,18
2613,2613,-121.182678,37.787178,15
2614,2614,-122.399963,37.69149,7
2615,2615,-122.397392,37.68676,-3
2616,2616,-122.397148,37.682411,60
2617,2617,-122.398903,37.677528,78
2618,2618,-122.399834,37.676579,158
2619,2619,-122.100166,37.693401,48
2620,2620,-122.08577,37.684322,67
2621,2621,-122.077011,37.675175,39
2622,2622,-122.404068,37.671345,264
2623,2623,-122.404831,37.669773,169
2624,2624,-122.073021,37.671013,59
2625,2625,-122.069893,37.666,85
2626,2626,-121.812332,37.67421,118
2627,2627,-121.8601,37.668781,106
2628,2628,-121.865791,37.667648,108
2629,2629,-121.871643,37.664223,110
2630,2630,-121.881264,37.652161,100
2631,2631,-121.930473,37.684277,136
2632,2632,-121.920914,37.67408,124
2633,2633,-121.909798,37.666695,96
2634,2634,-122.4646,37.679325,55
2635,2635,-122.460587,37.669834,71
2636,2636,-122.455368,37.66428,46
2637,2637,-122.444649,37.647354,52
2638,2638,-122.44413,37.646526,52
2639,2639,-122.091057,37.645504,12
2640,2640,-122.085243,37.655399,20
2641,2641,-122.186867,37.724373,4
2642,2642,-122.168541,37.710472,8
2643,2643,-122.147881,37.696239,6
2644,2644,-122.127167,37.684532,13
2645,2645,-122.11557,37.67783,14
2646,2646,-122.111588,37.675297,16
2647,2647,-122.102562,37.661556,18
2648,2648,-122.096939,37.650379,19
2649,2649,-122.482513,37.643574,101
2650,2650,-122.485077,37.673771,137
2651,2651,-120.836327,37.749699,62
2652,2652,-120.807426,37.705345,61
2653,2653,-120.787651,37.676552,50
2654,2654,-120.768242,37.661736,49
2655,2655,-120.760567,37.65163,54
2656,2656,-120.758957,37.647778,53
2657,2657,-120.760567,37.642982,52
2658,2658,-122.482491,37.64254,101
2659,2659,-120.940514,37.64172,31
2660,2660,-120.851059,37.641945,38
2661,2661,-120.78376,37.642723,48
2662,2662,-120.76992,37.642193,50
2663,2663,-122.061234,37.652138,79
2664,2664,-122.051308,37.641617,86
2665,2665,-120.994942,37.640495,30
2666,2666,-121.012253,37.640118,28
2667,2667,-120.747513,37.643051,55
2668,2668,-120.72316,37.645336,57
2669,2669,-120.691223,37.651497,61
2670,2670,-120.678558,37.651615,65
2671,2671,-120.647774,37.645348,66
2672,2672,-120.596207,37.644444,72
2673,2673,-120.566071,37.639515,75
2674,2674,-120.559464,37.639462,78
2675,2675,-120.545776,37.642574,81
2676,2676,-120.53656,37.642357,76
2677,2677,-120.520287,37.638657,89
2678,2678,-120.51252,37.63863,82
2679,2679,-120.505402,37.640419,67
2680,2680,-120.501221,37.643509,59
2681,2681,-120.484207,37.662983,55
2682,2682,-120.475693,37.665268,58
2683,2683,-120.461746,37.66531,59
2684,2684,-121.291763,37.638069,31
2685,2685,-121.018494,37.640671,27
2686,2686,-121.053001,37.640308,23
2687,2687,-121.093246,37.639534,21
2688,2688,-121.095787,37.638538,20
2689,2689,-121.102463,37.639481,15
2690,2690,-121.204239,37.637669,11
2691,2691,-121.21431,37.643082,8
2692,2692,-121.282043,37.639301,26
2693,2693,-120.456123,37.665314,79
2694,2694,-120.417908,37.653442,146
2695,2695,-120.405861,37.64756,152
2696,2696,-120.391434,37.639435,166
2697,2697,-120.382393,37.636681,175
2698,2698,-120.374641,37.637104,205
2699,2699,-120.368439,37.64024,198
2700,2700,-120.363869,37.647919,246
2701,2701,-120.366043,37.665752,328
2702,2702,-120.362663,37.67432,322
2703,2703,-120.356453,37.677227,320
2704,2704,-120.338676,37.679272,280
2705,2705,-120.334183,37.681671,310
2706,2706,-120.329536,37.687752,298
2707,2707,-120.334061,37.699791,325
2708,2708,-120.334839,37.704815,357
2709,2709,-120.332481,37.710377,330
2710,2710,-120.328819,37.712532,390
2711,2711,-120.323029,37.711758,392
2712,2712,-120.295868,37.702332,428
2713,2713,-120.259628,37.703434,314
2714,2714,-120.246498,37.706272,302
2715,2715,-120.24173,37.709366,355
2716,2716,-120.232498,37.7089,590
2717,2717,-120.226967,37.707424,443
2718,2718,-120.22226,37.712124,520
2719,2719,-120.220627,37.71468,518
2720,2720,-122.113647,37.632469,4
2721,2721,-122.097229,37.637264,10
2722,2722,-122.091522,37.644707,12
2723,2723,-122.115013,37.631958,4
2724,2724,-122.482246,37.631207,48
2725,2725,-122.034523,37.629387,125
2726,2726,-122.047531,37.640347,89
2727,2727,-122.033997,37.628952,113
2728,2728,-122.432404,37.627712,57
2729,2729,-122.033051,37.627483,121
2730,2730,-122.087593,37.642628,10
2731,2731,-122.073433,37.625347,3
2732,2732,-122.072617,37.624268,4
2733,2733,-120.978157,37.623875,29
2734,2734,-122.429237,37.623661,103
2735,2735,-122.133209,37.625072,-1
2736,2736,-122.145416,37.622524,-3
2737,2737,-122.149017,37.621418,-3
2738,2738,-120.968987,37.614788,28
2739,2739,-122.48127,37.622025,30
2740,2740,-122.485718,37.610004,141
2741,2741,-120.963333,37.60918,26
2742,2742,-122.420723,37.612736,40
2743,2743,-122.416321,37.60804,57
2744,2744,-122.023849,37.614918,67
2745,2745,-122.015312,37.605534,35
2746,2746,-120.957909,37.603802,28
2747,2747,-121.34906,37.601784,91
2748,2748,-121.563248,37.740448,81
2749,2749,-121.553787,37.73114,108
2750,2750,-121.533058,37.716255,78
2751,2751,-121.495743,37.698265,82
2752,2752,-121.362862,37.611885,121
2753,2753,-122.011551,37.601406,58
2754,2754,-122.406013,37.667336,99
2755,2755,-122.40612,37.651894,3
2756,2756,-122.402603,37.639713,2
2757,2757,-122.397636,37.625549,-1
2758,2758,-122.387627,37.613167,5
2759,2759,-122.374969,37.599922,1
2760,2760,-120.991158,37.599663,26
2761,2761,-120.952507,37.598446,26
2762,2762,-122.0065,37.59586,25
2763,2763,-122.36557,37.592678,7
2764,2764,-122.365044,37.592274,7
2765,2765,-121.876167,37.648907,104
2766,2766,-121.869034,37.640457,130
2767,2767,-121.862167,37.626945,144
2768,2768,-121.86013,37.617153,208
2769,2769,-121.859596,37.608456,134
2770,2770,-121.861794,37.592308,99
2771,2771,-121.86927,37.585262,75
2772,2772,-121.883591,37.59127,73
2773,2773,-121.886261,37.592964,76
2774,2774,-122.394623,37.584846,107
2775,2775,-122.391029,37.581017,78
2776,2776,-122.349503,37.580296,6
2777,2777,-121.994377,37.586857,62
2778,2778,-121.977448,37.578323,27
2779,2779,-121.97551,37.57708,25
2780,2780,-122.389107,37.578968,125
2781,2781,-122.386703,37.575161,86
2782,2782,-121.954453,37.575092,187
2783,2783,-121.950394,37.577599,270
2784,2784,-121.932823,37.581547,329
2785,2785,-121.914787,37.583679,275
2786,2786,-121.905167,37.58604,213
2787,2787,-120.191643,37.702297,576
2788,2788,-120.178009,37.692528,622
2789,2789,-120.164833,37.679306,769
2790,2790,-120.158234,37.679916,810
2791,2791,-120.155899,37.679283,842
2792,2792,-120.15374,37.668098,911
2793,2793,-120.148453,37.665012,774
2794,2794,-120.143806,37.664429,724
2795,2795,-120.142242,37.661026,779
2796,2796,-120.145317,37.651325,658
2797,2797,-120.143913,37.644711,686
2798,2798,-120.148277,37.638416,601
2799,2799,-120.148727,37.635197,640
2800,2800,-120.14225,37.623882,406
2801,2801,-120.141006,37.621616,391
2802,2802,-120.13575,37.611881,244
2803,2803,-120.134216,37.60939,292
2804,2804,-120.127083,37.595798,590
2805,2805,-120.122978,37.593826,632
2806,2806,-120.113159,37.570206,658
2807,2807,-122.264214,37.571892,2
2808,2808,-122.267143,37.568996,-1
2809,2809,-121.964417,37.568951,26
2810,2810,-121.965553,37.569183,25
2811,2811,-122.267487,37.568626,2
2812,2812,-122.381554,37.567062,119
2813,2813,-122.029587,37.563778,11
2814,2814,-122.041496,37.580845,7
2815,2815,-122.053963,37.59903,2
2816,2816,-122.379242,37.56345,151
2817,2817,-121.949631,37.556721,21
2818,2818,-122.295311,37.55529,1
2819,2819,-122.28466,37.558155,3
2820,2820,-122.27243,37.563454,1
2821,2821,-122.334869,37.57962,4
2822,2822,-122.316727,37.574005,0
2823,2823,-122.304443,37.565979,-1
2824,2824,-122.022217,37.553196,12
2825,2825,-122.339447,37.560276,27
2826,2826,-122.334862,37.552998,53
2827,2827,-122.333527,37.550896,55
2828,2828,-121.946907,37.554474,19
2829,2829,-121.941383,37.550568,31
2830,2830,-122.373596,37.554615,194
2831,2831,-122.366577,37.546555,192
2832,2832,-122.366081,37.545975,192
2833,2833,-122.365753,37.545498,194
2834,2834,-122.329918,37.545166,58
2835,2835,-122.310043,37.544643,6
2836,2836,-122.308502,37.547127,3
2837,2837,-122.299889,37.554062,4
2838,2838,-121.931152,37.543339,62
2839,2839,-120.885307,37.543194,34
2840,2840,-120.894234,37.55262,32
2841,2841,-120.901337,37.556999,31
2842,2842,-120.942383,37.590881,28
2843,2843,-121.879707,37.574894,77
2844,2844,-121.894127,37.566097,157
2845,2845,-121.908234,37.552029,289
2846,2846,-121.91523,37.541096,202
2847,2847,-122.312721,37.540165,19
2848,2848,-121.926353,37.539944,73
2849,2849,-121.948509,37.542545,24
2850,2850,-121.948883,37.538933,25
2851,2851,-122.314713,37.538879,32
2852,2852,-122.017487,37.538319,10
2853,2853,-122.016602,37.535526,9
2854,2854,-121.918777,37.534321,98
2855,2855,-122.321861,37.534256,75
2856,2856,-121.922859,37.537479,90
2857,2857,-121.920853,37.533749,88
2858,2858,-121.919937,37.532085,96
2859,2859,-121.919456,37.526924,91
2860,2860,-120.428352,37.526134,84
2861,2861,-120.429199,37.532536,85
2862,2862,-120.422928,37.567783,89
2863,2863,-120.426643,37.580761,93
2864,2864,-120.446747,37.607536,116
2865,2865,-120.459488,37.623035,112
2866,2866,-120.460327,37.629433,118
2867,2867,-120.457222,37.644188,114
2868,2868,-120.458717,37.659054,91
2869,2869,-122.329323,37.525826,114
2870,2870,-122.327347,37.531101,98
2871,2871,-121.949448,37.533302,48
2872,2872,-121.944847,37.524136,35
2873,2873,-121.942741,37.519905,11
2874,2874,-122.288918,37.547798,1
2875,2875,-122.275009,37.531357,0
2876,2876,-122.264076,37.519115,-1
2877,2877,-122.258743,37.514927,2
2878,2878,-122.307167,37.519852,178
2879,2879,-122.300423,37.513058,128
2880,2880,-122.342438,37.511528,163
2881,2881,-121.997597,37.539158,14
2882,2882,-121.980659,37.526993,13
2883,2883,-121.954102,37.510345,6
2884,2884,-122.297562,37.510193,59
2885,2885,-121.95269,37.50906,6
2886,2886,-121.966881,37.507938,6
2887,2887,-121.98024,37.515587,7
2888,2888,-120.878807,37.534698,32
2889,2889,-120.857811,37.514854,34
2890,2890,-120.851738,37.507812,31
2891,2891,-120.851517,37.506912,31
2892,2892,-121.964844,37.506771,5
2893,2893,-122.33213,37.505966,132
2894,2894,-122.331917,37.50914,150
2895,2895,-122.329468,37.517029,159
2896,2896,-122.330116,37.523663,105
2897,2897,-122.339317,37.507278,116
2898,2898,-120.106079,37.557758,624
2899,2899,-120.090813,37.541595,608
2900,2900,-120.069031,37.520302,616
2901,2901,-120.054283,37.517422,688
2902,2902,-120.041367,37.510372,682
2903,2903,-120.037033,37.509323,670
2904,2904,-120.022713,37.510559,699
2905,2905,-120.007683,37.507679,763
2906,2906,-120.0,37.505039,756
2907,2907,-120.861839,37.497238,30
2908,2908,-120.860603,37.497105,30
2909,2909,-120.87114,37.496792,28
2910,2910,-120.885422,37.532341,27
2911,2911,-120.88398,37.525978,33
2912,2912,-120.848846,37.495838,30
2913,2913,-120.836128,37.494865,35
2914,2914,-120.835121,37.494881,30
2915,2915,-120.9254,37.496197,26
2916,2916,-120.993393,37.4944,19
2917,2917,-120.993683,37.517559,19
2918,2918,-120.991859,37.596973,27
2919,2919,-120.835762,37.49437,35
2920,2920,-120.760437,37.636269,52
2921,2921,-120.738327,37.606384,50
2922,2922,-120.732773,37.591637,49
2923,2923,-120.736893,37.5812,57
2924,2924,-120.734207,37.573017,57
2925,2925,-120.712387,37.548855,64
2926,2926,-120.708572,37.546898,67
2927,2927,-120.706146,37.544441,65
2928,2928,-120.70089,37.542294,67
2929,2929,-120.693848,37.532856,63
2930,2930,-120.671432,37.507557,61
2931,2931,-120.658791,37.494289,59
2932,2932,-121.942558,37.494019,15
2933,2933,-121.940666,37.498096,8
2934,2934,-120.822227,37.495068,31
2935,2935,-120.777359,37.493595,40
2936,2936,-120.663353,37.493786,59
2937,2937,-119.96376,37.492584,719
2938,2938,-119.965462,37.499886,726
2939,2939,-119.96431,37.507706,743
2940,2940,-119.96225,37.514172,771
2941,2941,-119.957764,37.517254,817
2942,2942,-119.921028,37.526066,905
2943,2943,-119.916161,37.534653,890
2944,2944,-119.91613,37.541759,857
2945,2945,-119.920113,37.548786,792
2946,2946,-119.934151,37.563618,775
2947,2947,-119.941803,37.576752,764
2948,2948,-119.953377,37.579025,671
2949,2949,-119.959953,37.585533,509
2950,2950,-119.961563,37.590546,466
2951,2951,-119.958542,37.594505,518
2952,2952,-119.960083,37.605022,673
2953,2953,-119.941933,37.628109,568
2954,2954,-119.932587,37.632206,498
2955,2955,-119.924156,37.638119,586
2956,2956,-119.91777,37.644215,636
2957,2957,-119.911186,37.653297,658
2958,2958,-119.910378,37.662941,924
2959,2959,-119.906982,37.664619,759
2960,2960,-119.897057,37.652676,558
2961,2961,-119.887321,37.653797,435
2962,2962,-119.869972,37.659435,740
2963,2963,-119.84861,37.657585,588
2964,2964,-119.84008,37.660515,590
2965,2965,-119.829132,37.668301,663
2966,2966,-119.818161,37.667381,615
2967,2967,-119.807426,37.665077,524
2968,2968,-119.802567,37.665863,666
2969,2969,-119.787682,37.676483,658
2970,2970,-119.76944,37.681664,922
2971,2971,-119.741928,37.685188,1367
2972,2972,-119.736893,37.689415,1306
2973,2973,-119.729156,37.699657,1253
2974,2974,-119.724701,37.712582,1242
2975,2975,-122.241402,37.501335,-3
2976,2976,-122.223984,37.493824,-2
2977,2977,-122.215233,37.490902,3
2978,2978,-122.350761,37.499268,115
2979,2979,-122.363312,37.493469,276
2980,2980,-122.365608,37.491829,270
2981,2981,-122.36512,37.488811,311
2982,2982,-120.864853,37.487244,29
2983,2983,-120.847321,37.48682,29
2984,2984,-120.84729,37.485863,29
2985,2985,-120.862671,37.48394,28
2986,2986,-120.132294,37.567017,683
2987,2987,-120.151466,37.572308,850
2988,2988,-120.165253,37.564419,721
2989,2989,-120.171379,37.55946,548
2990,2990,-120.176628,37.554066,482
2991,2991,-120.190422,37.546635,408
2992,2992,-120.219933,37.522774,315
2993,2993,-120.225906,37.521259,303
2994,2994,-120.235336,37.520119,289
2995,2995,-120.238029,37.515465,342
2996,2996,-120.237801,37.509739,277
2997,2997,-120.23555,37.503601,277
2998,2998,-120.232819,37.499996,260
2999,2999,-120.240173,37.497066,276
3000,3000,-120.268547,37.481483,247
3001,3001,-120.276611,37.481972,194
3002,3002,-120.28688,37.487457,177
3003,3003,-120.306992,37.494766,146
3004,3004,-120.312424,37.501282,154
3005,3005,-120.31488,37.519337,136
3006,3006,-120.320862,37.525154,120
3007,3007,-120.32605,37.525486,120
3008,3008,-120.352654,37.522537,103
3009,3009,-120.372742,37.522266,108
3010,3010,-120.415237,37.528534,87
3011,3011,-120.642273,37.479168,67
3012,3012,-120.846977,37.477238,32
