nodeid,longitude,latitude,elevation
16651,-119.631844,34.436317,62
16652,-119.645462,34.433327,80
16653,-119.652412,34.43483,105
16654,-119.666672,34.441284,158
16655,-119.670578,34.442371,136
16656,-119.675011,34.44231,83
16657,-119.67836,34.443867,138
16658,-119.680862,34.444286,174
16659,-119.685287,34.443768,166
16660,-119.688553,34.441196,230
16661,-119.691322,34.440926,231
16662,-119.694344,34.441959,239
16663,-119.068207,34.381516,162
16664,-119.074852,34.390495,195
16665,-119.083633,34.399769,331
16666,-119.091316,34.421219,408
16667,-119.095818,34.424824,504
16668,-119.124924,34.429199,436
16669,-119.13945,34.436321,480
16670,-119.144173,34.437397,462
16671,-119.202667,34.435345,388
16672,-119.199509,34.441586,332
16673,-119.203743,34.444965,294
16674,-119.047058,34.363815,104
16675,-119.043388,34.366409,101
16676,-118.998741,34.380806,154
16677,-118.971237,34.385319,139
16678,-118.961929,34.388428,146
16679,-119.058167,34.357544,92
16680,-119.060211,34.373386,138
16681,-119.056839,34.36393,107
16682,-119.286873,34.339249,109
16683,-119.296577,34.352165,173
16684,-119.302628,34.361694,242
16685,-119.30117,34.369289,201
16686,-119.299606,34.393631,171
16687,-119.294006,34.401295,191
16688,-119.291939,34.406601,247
16689,-118.476219,34.39592,505
16690,-118.482277,34.390614,568
16691,-118.485847,34.386471,542
16692,-118.489693,34.379799,460
16693,-118.493797,34.374504,498
16694,-118.505653,34.366653,428
16695,-118.505836,34.360317,490
16696,-118.512192,34.344433,550
16697,-118.515137,34.339127,508
16698,-118.525703,34.344063,582
16699,-118.541328,34.354691,517
16700,-118.555763,34.360043,413
16701,-118.561157,34.368938,408
16702,-118.565392,34.374397,436
16703,-119.081596,34.337608,71
16704,-118.444504,34.330509,480
16705,-118.442352,34.328789,466
16706,-118.494263,34.327404,506
16707,-118.485497,34.33139,571
16708,-118.461853,34.335518,670
16709,-118.446358,34.331993,487
16710,-118.507919,34.335987,477
16711,-118.499252,34.328732,488
16712,-117.496887,34.318455,1003
16713,-117.50737,34.321419,1040
16714,-117.520653,34.330116,1092
16715,-117.530678,34.355099,1207
16716,-117.537354,34.364952,1228
16717,-117.544548,34.372276,1265
16718,-117.553688,34.379372,1425
16719,-117.571381,34.3853,1439
16720,-117.578583,34.391945,1456
16721,-117.581146,34.406612,1352
16722,-117.588348,34.412331,1342
16723,-117.405296,34.390209,1153
16724,-117.419212,34.379265,1197
16725,-117.430382,34.365547,1243
16726,-117.438217,34.351822,1288
16727,-117.449074,34.343384,1201
16728,-117.454353,34.341106,1179
16729,-117.458221,34.340675,1182
16730,-117.468323,34.342865,1172
16731,-117.475449,34.346828,1158
16732,-117.477379,34.347305,1158
16733,-117.480164,34.346645,1161
16734,-117.483521,34.34301,1123
16735,-117.483833,34.340717,1112
16736,-117.481659,34.337711,1094
16737,-117.480293,34.336781,1079
16738,-117.479477,34.334709,1069
16739,-117.481613,34.320511,987
16740,-117.47998,34.318886,990
16741,-117.47847,34.315861,971
16742,-117.491089,34.316624,986
16743,-117.444267,34.329975,1076
16744,-117.450333,34.3302,1063
16745,-117.461037,34.319637,990
16746,-117.470688,34.315731,1013
16747,-117.341339,34.312496,991
16748,-117.346069,34.314648,1014
16749,-117.411453,34.327473,1123
16750,-117.434883,34.325855,1138
16751,-117.313263,34.308681,966
16752,-117.307739,34.310513,966
16753,-117.281013,34.311188,1007
16754,-117.277153,34.31348,982
16755,-117.2733,34.324024,966
16756,-117.264503,34.335487,940
16757,-117.253471,34.343739,936
16758,-117.251541,34.347172,980
16759,-117.249619,34.353596,923
16760,-117.252663,34.366215,968
16761,-117.249367,34.376759,893
16762,-117.251312,34.392353,923
16763,-117.249657,34.403591,909
16764,-117.253807,34.409557,902
16765,-117.254921,34.411163,914
16766,-117.261269,34.41507,934
16767,-117.281151,34.421043,953
16768,-117.296059,34.423115,970
16769,-117.30545,34.425182,978
16770,-117.31649,34.425186,988
16771,-117.323669,34.426109,999
16772,-117.328644,34.42794,1000
16773,-117.359573,34.429092,1050
16774,-117.505669,34.308807,1110
16775,-117.510063,34.306049,1134
16776,-117.516129,34.305351,1193
16777,-117.583527,34.333218,1653
16778,-117.593224,34.339619,1854
16779,-117.601486,34.340981,1828
16780,-117.611458,34.347607,1827
16781,-117.620018,34.350109,1798
16782,-117.626404,34.356289,1807
16783,-117.626419,34.360188,1797
16784,-117.647163,34.369083,1948
16785,-117.668152,34.372467,2015
16786,-117.680313,34.376789,2110
16787,-117.693329,34.383633,2152
16788,-118.421654,34.308926,432
16789,-118.411774,34.298225,373
16790,-118.745689,34.28989,325
16791,-118.752892,34.290546,341
16792,-118.403801,34.289608,443
16793,-118.758278,34.291042,350
16794,-118.771202,34.289513,335
16795,-118.784988,34.289577,330
16796,-118.80162,34.294189,294
16797,-118.824669,34.302612,266
16798,-118.835159,34.303402,236
16799,-118.845886,34.302345,215
16800,-118.852722,34.299503,224
16801,-118.854523,34.298073,239
16802,-118.865196,34.289478,176
16803,-119.299294,34.289326,18
16804,-119.291489,34.305218,40
16805,-119.285767,34.318619,60
16806,-119.285149,34.326431,80
16807,-119.304413,34.293308,17
16808,-119.312134,34.293633,53
16809,-119.321312,34.296692,215
16810,-119.343697,34.308933,255
16811,-119.354713,34.318378,111
16812,-119.363136,34.324429,69
16813,-119.368156,34.32618,232
16814,-119.37973,34.325748,140
16815,-119.387413,34.324238,95
16816,-119.417526,34.346191,28
16817,-119.428032,34.357018,170
16818,-119.437767,34.3596,82
16819,-119.441132,34.361599,130
16820,-119.448517,34.369045,121
16821,-119.458946,34.376884,142
16822,-119.475037,34.380032,39
16823,-119.48175,34.386795,58
16824,-119.492218,34.391884,52
16825,-119.515404,34.397514,13
16826,-119.529381,34.40279,4
16827,-119.538277,34.404736,5
16828,-119.55027,34.409397,6
16829,-119.560944,34.416824,10
16830,-119.56456,34.417927,14
16831,-119.577011,34.417522,24
16832,-119.582848,34.418362,38
16833,-119.594856,34.423706,69
16834,-119.597923,34.424351,69
16835,-119.618698,34.424747,23
16836,-119.658211,34.420982,6
16837,-116.931374,34.431107,938
16838,-116.897209,34.410107,962
16839,-116.889503,34.403885,995
16840,-116.881538,34.393307,1048
16841,-116.865311,34.378101,1143
16842,-116.854897,34.361084,1265
16843,-116.839783,34.349094,1583
16844,-116.832443,34.341225,1746
16845,-116.827957,34.33643,1726
16846,-116.8181,34.322624,1790
16847,-116.806831,34.314316,1838
16848,-116.801933,34.30191,1919
16849,-116.801392,34.298012,1987
16850,-116.802803,34.293659,2084
16851,-116.806122,34.289314,2085
16852,-118.40345,34.289223,400
16853,-118.402992,34.28891,400
16854,-119.177673,34.286274,96
16855,-119.160011,34.295628,69
16856,-119.111969,34.326862,72
16857,-119.093437,34.336086,81
16858,-118.407013,34.285896,355
16859,-118.877312,34.284092,163
16860,-118.916641,34.374363,141
16861,-118.922272,34.366943,160
16862,-118.920067,34.354362,207
16863,-118.913803,34.345039,291
16864,-118.906029,34.342621,379
16865,-118.902344,34.337624,435
16866,-118.901878,34.316525,268
16867,-118.8815,34.316265,277
16868,-118.878014,34.298412,217
16869,-118.878326,34.294823,222
16870,-118.882156,34.287304,163
16871,-118.395767,34.28392,380
16872,-118.390007,34.283737,384
16873,-119.187073,34.282997,98
16874,-119.182327,34.28381,96
16875,-118.727989,34.290108,321
16876,-118.707237,34.288246,317
16877,-118.69474,34.284233,322
16878,-118.685593,34.282337,319
16879,-118.460007,34.282188,330
16880,-118.480743,34.309189,389
16881,-118.492249,34.322376,424
16882,-118.459602,34.281654,330
16883,-119.295448,34.281628,32
16884,-119.14959,34.281372,48
16885,-119.155167,34.284687,58
16886,-118.364197,34.282925,445
16887,-118.340973,34.280495,457
16888,-118.887306,34.27956,157
16889,-119.209953,34.27906,92
16890,-118.447273,34.278172,316
16891,-119.231049,34.278702,84
16892,-119.248627,34.277657,66
16893,-119.283127,34.278759,30
16894,-119.265457,34.277267,42
16895,-118.462357,34.27478,304
16896,-118.336143,34.279991,544
16897,-118.330627,34.27409,390
16898,-118.60154,34.275978,363
16899,-118.60173,34.273918,348
16900,-118.426208,34.273064,322
16901,-118.419006,34.276871,327
16902,-118.53566,34.271458,338
16903,-118.522873,34.273338,339
16904,-118.520683,34.27343,338
16905,-118.59317,34.275249,360
16906,-118.581047,34.268471,327
16907,-119.233688,34.268448,53
16908,-119.233147,34.268124,56
16909,-118.580101,34.268063,327
16910,-118.671257,34.281048,346
16911,-118.644287,34.267815,435
16912,-118.630386,34.276226,561
16913,-118.616631,34.277294,436
16914,-118.438042,34.267281,310
16915,-118.434998,34.26841,308
16916,-118.439171,34.268986,305
16917,-116.836067,34.441967,908
16918,-116.832512,34.441105,910
16919,-116.792503,34.431446,936
16920,-116.762451,34.421669,958
16921,-116.738449,34.42017,947
16922,-116.728798,34.417595,940
16923,-116.724678,34.413673,948
16924,-116.719437,34.412045,953
16925,-116.707626,34.403496,942
16926,-116.69632,34.4016,944
16927,-116.689713,34.398579,942
16928,-116.669662,34.384247,945
16929,-116.648483,34.374489,938
16930,-116.613426,34.376106,883
16931,-116.547234,34.373611,897
16932,-116.527771,34.356964,976
16933,-116.508774,34.352928,1015
16934,-116.498047,34.348267,989
16935,-116.488739,34.341091,1002
16936,-116.48027,34.331394,1007
16937,-116.446938,34.266922,1050
16938,-118.577293,34.266697,334
16939,-118.778297,34.265907,241
16940,-118.760963,34.277397,273
16941,-118.994476,34.265491,111
16942,-118.945068,34.274204,122
16943,-118.932663,34.273682,127
16944,-118.921738,34.278416,134
16945,-118.322098,34.26516,391
16946,-118.785919,34.264851,237
16947,-118.321739,34.264576,405
16948,-118.789902,34.264297,234
16949,-118.573418,34.264812,321
16950,-118.564499,34.263699,325
16951,-118.79705,34.263302,229
16952,-118.558411,34.262939,325
16953,-118.538269,34.271076,337
16954,-118.463623,34.262226,284
16955,-118.448357,34.263458,291
16956,-116.804489,34.284492,2054
16957,-116.788551,34.275013,2120
16958,-116.787193,34.271111,2105
16959,-116.789413,34.267216,2059
16960,-116.793831,34.264492,2046
16961,-116.798813,34.262909,2043
16962,-116.81395,34.26458,2055
16963,-116.821953,34.261868,2077
16964,-118.505478,34.274055,311
16965,-118.492722,34.273258,306
16966,-118.482224,34.266663,289
16967,-118.469856,34.261726,284
16968,-117.439209,34.261055,1022
16969,-117.442139,34.270802,1058
16970,-117.447121,34.277454,920
16971,-117.451317,34.295567,949
16972,-117.454086,34.301754,983
16973,-119.206947,34.258156,62
16974,-119.220421,34.264397,59
16975,-119.226791,34.265675,56
16976,-119.002167,34.264462,109
16977,-119.104111,34.263443,70
16978,-119.11113,34.25737,37
16979,-119.140511,34.27597,34
16980,-115.095978,34.274921,211
16981,-115.102783,34.256695,202
16982,-115.513893,34.525349,238
16983,-115.513367,34.523735,241
16984,-115.49157,34.521786,255
16985,-115.473541,34.485256,249
16986,-115.434563,34.447926,224
16987,-115.382973,34.420692,242
16988,-115.310707,34.381382,290
16989,-115.298477,34.372684,376
16990,-115.292549,34.366844,300
16991,-115.246422,34.311203,259
16992,-115.195938,34.2784,227
16993,-115.188873,34.274601,218
16994,-115.179741,34.275806,221
16995,-115.165123,34.276226,222
16996,-115.15744,34.274933,213
16997,-115.151627,34.275513,214
16998,-115.128769,34.275314,203
16999,-119.198723,34.254341,45
17000,-118.811348,34.257362,322
17001,-118.821213,34.254723,377
17002,-118.840118,34.251259,221
17003,-118.854309,34.269669,220
17004,-118.843323,34.257881,202
17005,-118.60392,34.25016,292
17006,-117.343292,34.305016,1092
17007,-117.339691,34.29607,1180
17008,-117.347954,34.293091,1138
17009,-117.352913,34.288273,1047
17010,-117.350418,34.284603,1068
17011,-117.345444,34.280247,1081
17012,-117.315666,34.274506,1092
17013,-117.304092,34.269688,1172
17014,-117.30381,34.264641,1258
17015,-117.309593,34.261433,1439
17016,-117.310966,34.259598,1519
17017,-117.306824,34.250423,1376
17018,-117.302711,34.248417,1347
17019,-117.299026,34.246609,1358
17020,-116.992271,34.245983,2172
17021,-116.970741,34.254414,2308
17022,-116.956123,34.260784,2180
17023,-116.951691,34.269482,2084
17024,-116.94342,34.272438,2098
17025,-116.927711,34.271008,2181
17026,-116.88942,34.270863,2182
17027,-116.859367,34.275555,2269
17028,-116.841179,34.275249,2097
17029,-116.83239,34.275963,2127
17030,-116.822433,34.277233,2184
17031,-116.819656,34.280201,2213
17032,-116.821838,34.287323,2157
17033,-116.823753,34.290768,2084
17034,-116.821259,34.294426,2067
17035,-116.816559,34.296471,2074
17036,-116.811333,34.295071,2083
17037,-119.168137,34.240829,30
17038,-119.188362,34.249538,29
17039,-118.604019,34.249027,289
17040,-118.605324,34.240269,280
17041,-118.605263,34.238724,280
17042,-119.16304,34.236416,29
17043,-118.320869,34.263641,405
17044,-118.305252,34.245689,542
17045,-118.29213,34.242126,562
17046,-118.261009,34.233765,509
17047,-116.824127,34.265083,2046
17048,-116.83242,34.264297,2061
17049,-116.848122,34.261753,2068
17050,-116.866302,34.2616,2062
17051,-116.883408,34.255936,2071
17052,-116.884262,34.248371,2069
17053,-116.890602,34.247017,2074
17054,-116.906029,34.245468,2069
17055,-116.920357,34.241394,2082
17056,-116.929459,34.241196,2075
17057,-116.93718,34.238247,2064
17058,-116.955643,34.233036,2177
17059,-116.967209,34.233303,2257
17060,-116.972168,34.234924,2228
17061,-118.429764,34.25478,292
17062,-118.417702,34.243404,277
17063,-118.402924,34.233017,265
17064,-119.159416,34.232357,29
17065,-117.29744,34.245834,1376
17066,-117.29184,34.232063,1314
17067,-119.157578,34.230289,29
17068,-119.13958,34.229202,24
17069,-119.14241,34.228374,26
17070,-119.145393,34.227493,27
17071,-119.131882,34.227303,24
17072,-117.408386,34.226337,667
17073,-117.410332,34.230236,709
17074,-117.425507,34.240543,800
17075,-117.430779,34.250633,910
17076,-117.437973,34.258652,993
17077,-118.852493,34.219093,304
17078,-118.852699,34.218536,293
17079,-119.032227,34.217018,47
17080,-119.027184,34.225346,54
17081,-119.011887,34.243225,69
17082,-118.998581,34.2519,81
17083,-118.994049,34.258614,92
17084,-119.120247,34.224438,21
17085,-119.087761,34.224693,45
17086,-119.059258,34.218922,41
17087,-119.044342,34.217072,48
17088,-117.290466,34.228962,1321
17089,-117.281998,34.228855,1415
17090,-117.278969,34.230457,1499
17091,-117.27401,34.230453,1609
17092,-117.26712,34.225864,1592
17093,-117.250053,34.229294,1563
17094,-117.239861,34.228138,1676
17095,-117.229668,34.230186,1764
17096,-117.216728,34.234074,1682
17097,-117.204887,34.23452,1720
17098,-117.186211,34.236023,1767
17099,-117.185127,34.236111,1791
17100,-117.174042,34.237003,1783
17101,-117.168533,34.23378,1752
17102,-117.156418,34.235371,1858
17103,-117.143204,34.235115,1911
17104,-117.134109,34.231197,1890
17105,-117.130257,34.227524,1889
17106,-117.126404,34.219952,1883
17107,-117.116219,34.215343,1915
17108,-117.113472,34.209602,1894
17109,-118.258614,34.233124,491
17110,-118.226624,34.21994,483
17111,-118.215569,34.21265,473
17112,-118.209618,34.208668,443
17113,-118.206337,34.208851,446
17114,-117.096947,34.208652,1878
17115,-117.084831,34.211605,1853
17116,-117.060593,34.225311,1993
17117,-117.047653,34.225048,2100
17118,-117.031662,34.229595,2106
17119,-117.029449,34.234631,2206
17120,-117.033012,34.243587,2321
17121,-117.031082,34.24725,2401
17122,-117.025009,34.252735,2485
17123,-117.01812,34.254555,2459
17124,-117.00573,34.250622,2307
17125,-116.997749,34.248993,2146
17126,-118.208603,34.20731,419
17127,-118.213081,34.205044,412
17128,-119.035927,34.21077,44
17129,-119.034668,34.203678,35
17130,-118.214211,34.203117,425
17131,-118.384193,34.227551,265
17132,-118.35762,34.219536,246
17133,-118.342842,34.216255,353
17134,-118.334129,34.205238,225
17135,-118.332642,34.202351,214
17136,-118.855072,34.200878,259
17137,-118.855133,34.207085,268
17138,-117.437752,34.30545,1288
17139,-117.430313,34.288925,1249
17140,-117.420113,34.271473,1616
17141,-117.407967,34.259991,1203
17142,-117.39473,34.249645,1248
17143,-117.385902,34.244816,1009
17144,-117.379562,34.239071,1022
17145,-117.373787,34.228504,768
17146,-117.370773,34.218864,731
17147,-117.36692,34.21106,607
17148,-117.367477,34.207161,572
17149,-117.372353,34.199493,548
17150,-117.391006,34.213501,596
17151,-117.393768,34.216942,609
17152,-117.399841,34.221527,629
17153,-118.330162,34.197521,197
17154,-118.464142,34.257061,282
17155,-118.468628,34.237663,263
17156,-118.468018,34.222305,248
17157,-118.470268,34.209393,240
17158,-118.46875,34.199108,234
17159,-118.467903,34.194626,230
17160,-118.467697,34.19363,228
17161,-118.855377,34.189713,264
17162,-118.854973,34.190853,264
17163,-114.647377,34.518063,471
17164,-114.647758,34.497421,433
17165,-114.655083,34.369099,384
17166,-114.654846,34.349823,398
17167,-114.64978,34.273766,393
17168,-114.638687,34.231522,353
17169,-114.601288,34.195091,297
17170,-114.593338,34.193985,294
17171,-114.577003,34.18932,285
17172,-117.301804,34.229973,1254
17173,-117.304604,34.227711,1217
17174,-117.306007,34.225426,1141
17175,-117.306343,34.222214,1006
17176,-117.304962,34.221512,988
17177,-117.293098,34.220249,985
17178,-117.289543,34.218605,980
17179,-117.287903,34.216984,980
17180,-117.285477,34.21283,941
17181,-117.286102,34.208248,939
17182,-117.282639,34.199718,825
17183,-117.276932,34.193462,691
17184,-117.277527,34.190487,771
17185,-117.281433,34.188004,663
17186,-117.280884,34.186569,614
17187,-117.280159,34.184723,590
17188,-117.442627,34.183311,623
17189,-117.437729,34.186417,626
17190,-117.421806,34.203396,642
17191,-117.448303,34.26096,909
17192,-117.454102,34.262344,913
17193,-117.456306,34.266472,892
17194,-117.459892,34.270607,836
17195,-117.46376,34.273365,857
17196,-117.467903,34.271763,832
17197,-117.470657,34.269928,864
17198,-117.472603,34.266033,890
17199,-117.472054,34.260754,850
17200,-117.46875,34.252495,814
17201,-117.456062,34.234818,1156
17202,-117.451927,34.220364,809
17203,-117.448914,34.214394,836
17204,-117.444206,34.209343,732
17205,-117.441727,34.204754,780
17206,-117.442581,34.194431,655
17207,-119.167953,34.180027,14
17208,-119.172653,34.179649,15
17209,-119.182114,34.188332,12
17210,-119.177788,34.219563,28
17211,-119.168243,34.23185,28
17212,-118.865959,34.179535,234
17213,-118.856712,34.186092,256
17214,-118.502243,34.1796,219
17215,-118.50174,34.179531,215
17216,-118.874191,34.179428,226
17217,-118.875847,34.180164,223
17218,-118.88269,34.178471,219
17219,-118.887077,34.177494,224
17220,-118.906754,34.183659,192
17221,-118.931839,34.185387,196
17222,-118.959137,34.199924,265
17223,-118.97406,34.20224,124
17224,-118.984619,34.20668,51
17225,-118.99292,34.208401,47
17226,-119.005997,34.214176,44
17227,-119.015129,34.21611,48
17228,-118.856956,34.176613,259
17229,-115.0,34.176483,209
17230,-115.007736,34.183956,206
17231,-115.033592,34.205574,189
17232,-115.055717,34.222984,192
17233,-115.083557,34.243484,196
17234,-115.088997,34.246338,198
17235,-118.464607,34.176083,217
17236,-118.853851,34.175606,269
17237,-118.46627,34.174561,214
17238,-118.464218,34.173836,214
17239,-118.465286,34.174419,214
17240,-118.604073,34.210243,253
17241,-118.601669,34.185528,253
17242,-118.605186,34.17281,274
17243,-118.594231,34.172657,274
17244,-118.587578,34.172161,269
17245,-118.566704,34.174816,256
17246,-118.545013,34.17841,240
17247,-118.520187,34.179333,227
17248,-118.400864,34.215633,245
17249,-118.396393,34.199921,228
17250,-118.38707,34.180668,209
17251,-118.379051,34.166195,195
17252,-118.377922,34.165031,195
17253,-118.448914,34.165462,206
17254,-118.404984,34.165272,205
17255,-118.329353,34.195957,197
17256,-118.310204,34.17902,180
17257,-118.297073,34.167656,156
17258,-118.293297,34.163387,149
17259,-117.469849,34.162991,510
17260,-118.37265,34.164986,193
17261,-118.344658,34.162514,178
17262,-118.312622,34.162666,159
17263,-118.217392,34.197674,435
17264,-118.219208,34.189758,377
17265,-118.222862,34.173782,321
17266,-118.222519,34.165371,358
17267,-118.222,34.161243,281
17268,-118.836639,34.160946,284
17269,-118.221901,34.160484,281
17270,-117.324692,34.159843,484
17271,-117.329788,34.163055,490
17272,-117.347977,34.179798,485
17273,-116.052979,34.159119,558
17274,-116.052994,34.159725,558
17275,-118.195007,34.209492,424
17276,-118.18148,34.202259,371
17277,-118.166206,34.192543,358
17278,-118.154228,34.182056,332
17279,-118.148521,34.169346,315
17280,-118.145416,34.15979,283
17281,-118.144379,34.158237,278
17282,-118.221382,34.15818,220
17283,-118.292488,34.163418,149
17284,-118.267067,34.163383,163
17285,-118.238968,34.16502,243
17286,-118.222717,34.158775,266
17287,-118.287743,34.157211,146
17288,-118.287437,34.156361,145
17289,-114.527443,34.196552,293
17290,-114.491943,34.195694,288
17291,-114.447067,34.186787,268
17292,-114.430054,34.185677,251
17293,-114.402527,34.18499,242
17294,-114.372414,34.164036,185
17295,-114.347908,34.156303,153
17296,-114.33857,34.15583,143
17297,-114.312134,34.164097,127
17298,-114.300179,34.167233,126
17299,-114.294258,34.158749,127
17300,-118.643517,34.155411,292
17301,-118.624069,34.166069,277
17302,-118.610542,34.172882,274
17303,-117.317497,34.155308,414
17304,-118.645973,34.154976,294
17305,-118.212044,34.153999,279
17306,-118.201057,34.155651,333
17307,-118.182922,34.1506,321
17308,-118.166397,34.151928,238
17309,-118.149551,34.159454,289
17310,-118.138969,34.156963,281
17311,-118.118942,34.153095,258
17312,-118.102333,34.151894,243
17313,-118.091431,34.156055,238
17314,-118.079468,34.153595,223
17315,-118.065742,34.147984,198
17316,-117.195427,34.142513,520
17317,-117.194122,34.149883,618
17318,-117.186974,34.170971,802
17319,-117.183952,34.182201,753
17320,-117.184601,34.183376,762
17321,-117.184982,34.192425,903
17322,-117.18161,34.19585,988
17323,-117.180107,34.194603,940
17324,-117.18161,34.189922,811
17325,-117.180862,34.186493,804
17326,-117.177513,34.183403,784
17327,-117.172943,34.184254,837
17328,-117.168533,34.186081,1021
17329,-117.156967,34.186062,1228
17330,-117.154221,34.189266,1288
17331,-117.15284,34.200047,1527
17332,-117.144043,34.206223,1654
17333,-117.138802,34.207588,1730
17334,-118.669411,34.150795,341
17335,-118.682617,34.151104,273
17336,-118.702744,34.152477,338
17337,-118.707359,34.149673,321
17338,-118.715736,34.141548,252
17339,-118.723137,34.140541,273
17340,-118.739647,34.140579,292
17341,-118.763931,34.144188,265
17342,-118.808617,34.149601,291
17343,-118.825241,34.155125,287
17344,-118.471046,34.152466,224
17345,-118.471939,34.140278,274
17346,-117.467216,34.139988,462
17347,-117.500847,34.139904,435
17348,-115.745552,34.540428,184
17349,-115.741943,34.447708,186
17350,-115.718193,34.432243,186
17351,-115.708618,34.412155,196
17352,-115.693817,34.376389,219
17353,-115.690742,34.363277,237
17354,-115.691048,34.346764,278
17355,-115.693192,34.335094,327
17356,-115.696732,34.322529,375
17357,-115.708687,34.301598,476
17358,-115.715813,34.273941,568
17359,-115.723396,34.250187,690
17360,-115.725189,34.242188,714
17361,-115.721039,34.21254,606
17362,-115.720879,34.206112,557
17363,-115.722961,34.197662,506
17364,-115.727524,34.189003,458
17365,-115.734451,34.17075,383
17366,-115.740044,34.166245,369
17367,-115.762894,34.165638,374
17368,-115.833893,34.165428,406
17369,-115.930206,34.165714,511
17370,-115.969299,34.165031,529
17371,-116.029877,34.162518,555
17372,-116.032372,34.160946,555
17373,-116.033447,34.139904,582
17374,-117.377457,34.140163,445
17375,-117.334717,34.139305,391
17376,-117.308861,34.145512,375
17377,-117.306198,34.138725,363
17378,-117.274117,34.158272,403
17379,-117.269737,34.137932,363
17380,-117.504387,34.137272,426
17381,-116.312019,34.137093,831
17382,-116.311462,34.181175,868
17383,-116.303177,34.182938,827
17384,-116.300163,34.182907,821
17385,-116.299179,34.19735,851
17386,-116.301437,34.268696,823
17387,-116.30748,34.270126,831
17388,-116.43782,34.269375,1019
17389,-116.249207,34.136574,757
17390,-116.247467,34.144585,747
17391,-116.246246,34.202827,746
17392,-116.246918,34.21751,806
17393,-116.249313,34.22533,827
17394,-116.137627,34.322628,555
17395,-116.132393,34.322571,559
17396,-116.126106,34.318378,572
17397,-116.11821,34.310265,569
17398,-116.117798,34.299942,558
17399,-116.083168,34.272049,601
17400,-116.07502,34.242607,547
17401,-116.050797,34.221466,548
17402,-116.045174,34.210625,541
17403,-116.043762,34.192951,555
17404,-116.045197,34.18861,553
17405,-116.052094,34.187534,551
17406,-116.054047,34.18504,556
17407,-117.268646,34.137951,366
17408,-117.199707,34.136227,455
17409,-117.195503,34.13612,456
17410,-116.088577,34.135185,647
17411,-116.08802,34.135201,647
17412,-118.607681,34.163788,285
17413,-118.60791,34.149323,344
17414,-118.601212,34.141022,432
17415,-118.599327,34.134335,433
17416,-118.064621,34.147526,194
17417,-118.054337,34.145477,173
17418,-118.037971,34.151371,179
17419,-118.028084,34.152756,170
17420,-118.009079,34.146317,158
17421,-118.000252,34.138493,149
17422,-117.993523,34.135212,140
17423,-117.974693,34.133812,144
17424,-117.955406,34.135174,168
17425,-117.950851,34.136013,170
17426,-116.442871,34.259094,1022
17427,-116.444138,34.210251,1156
17428,-116.445862,34.20224,1101
17429,-116.441803,34.195095,1087
17430,-116.428177,34.179855,1120
17431,-116.423576,34.170647,1141
17432,-116.420898,34.162823,1143
17433,-116.416733,34.138481,1096
17434,-116.417213,34.133736,1043
17435,-117.955048,34.133636,168
17436,-117.94252,34.137535,180
17437,-117.929077,34.140137,195
17438,-117.909554,34.133926,188
17439,-117.903381,34.133606,186
17440,-117.820938,34.133484,293
17441,-117.802597,34.139278,489
17442,-117.782578,34.143612,538
17443,-117.502518,34.1399,440
17444,-117.822289,34.133057,289
17445,-116.077957,34.135506,634
17446,-116.071297,34.133041,636
17447,-116.061577,34.132545,619
17448,-117.824501,34.132526,285
17449,-117.823647,34.132626,285
17450,-117.837753,34.130989,257
17451,-116.03138,34.130875,604
17452,-116.01487,34.135277,595
17453,-116.052696,34.144299,605
17454,-116.045563,34.134563,592
17455,-116.037323,34.133385,594
17456,-118.476578,34.130722,403
17457,-117.884933,34.132648,198
17458,-117.859497,34.131378,240
17459,-117.845444,34.130863,250
17460,-117.841591,34.130688,254
17461,-117.840523,34.130562,254
17462,-117.960983,34.130268,151
17463,-117.821892,34.127182,287
17464,-116.414772,34.12693,987
17465,-116.408569,34.128098,982
17466,-116.381523,34.138657,965
17467,-116.417976,34.126324,988
17468,-116.45179,34.124538,1029
17469,-116.449043,34.124172,1030
17470,-118.28186,34.140762,143
17471,-118.275597,34.123924,191
17472,-116.444771,34.123604,1021
17473,-118.275467,34.122841,168
17474,-115.791992,34.121071,390
17475,-115.797737,34.122982,385
17476,-115.895668,34.122173,490
17477,-115.913063,34.136379,513
17478,-115.959534,34.137165,581
17479,-117.81945,34.122166,286
17480,-117.818893,34.119217,287
17481,-116.033974,34.118656,650
17482,-116.031418,34.124523,620
17483,-116.034927,34.116478,661
17484,-118.141617,34.154144,270
17485,-118.14093,34.142235,267
17486,-118.138817,34.121864,225
17487,-118.164673,34.11615,202
17488,-117.818161,34.115307,287
17489,-117.449944,34.115204,418
17490,-117.530937,34.111984,378
17491,-117.522499,34.121647,401
17492,-117.305908,34.137993,363
17493,-117.299797,34.125484,346
17494,-117.295311,34.111801,330
17495,-117.26738,34.120541,332
17496,-117.26841,34.111336,322
17497,-117.278488,34.112091,321
17498,-117.621758,34.110718,445
17499,-117.687187,34.110695,432
17500,-117.699577,34.110729,432
17501,-117.632408,34.110672,414
17502,-117.636169,34.110657,414
17503,-114.932129,34.110619,260
17504,-114.941559,34.117695,257
17505,-114.957047,34.134987,243
17506,-117.654846,34.110596,425
17507,-117.651009,34.110584,426
17508,-117.376968,34.11058,393
17509,-117.378448,34.110538,395
17510,-117.741333,34.110416,366
17511,-117.771927,34.119637,352
17512,-117.739578,34.10989,371
